temp_mean,temp_std,temp_skew,temp_kurtosis,temp_diff,temp_diff2,temp_q25,temp_q75,temp_qdev,temp_max-min,hr_mean,hr_std,hr_skew,hr_kurtosis,hr_diff,hr_diff2,hr_q25,hr_q75,hr_qdev,hr_max-min,gsr_mean,gsr_std,gsr_skew,gsr_kurtosis,gsr_diff,gsr_diff2,gsr_q25,gsr_q75,gsr_qdev,gsr_max-min,rr_mean,rr_std,rr_skew,rr_kurtosis,rr_diff,rr_diff2,rr_q25,rr_q75,rr_qdev,rr_max-min
34.4670000712076,0.014656401463105437,-0.2830136978120998,-1.9937811544976807,0.0010344406654067876,0.0,34.4500007629394,34.4799995422362,0.02999877929679684,0.02999877929679684,66.711111111,0.9417247296295839,0.827970993878875,-0.35040160525122044,-0.011494252758620762,0.011904762142856993,66.0,67.2499999975,1.249999997499998,3.333333339999996,1.7747875893510776,0.006151761632899199,-0.14392240542223217,-0.2739716642365111,-0.0003653559494579262,0.0002261664646242794,1.77096496366741,1.779096055911285,0.008131092243874871,0.025214341939069795,0.8759654222222224,0.03938107958401547,-0.11105745663749766,-0.14789468820734752,0.001716413793103446,0.0011851428571428568,0.8544880000000002,0.902881333333334,0.04839333333333373,0.16038933333333294
34.49999999999989,0.0,0.0,0.0,0.0,0.0,34.4999999999999,34.4999999999999,0.0,0.0,73.07777777833333,3.420059524270448,-0.8368338843626334,-0.2587599084338503,0.25862068965517243,-0.08333333357142843,71.1666666675,75.58333333499999,4.416666667499996,12.333333330000002,1.6945985617005825,0.0382756302944118,0.359418716566648,-1.6661895968883802,0.0031732418938531094,7.302638881607442e-05,1.6592930511708623,1.7362576945005825,0.0769646433297202,0.09842450410915005,0.7132716444444446,0.12940833570665888,-0.48604450491962775,-1.0997094506748262,0.0007628505747126537,0.010073714285714288,0.5986946666666666,0.8213040000000005,0.22260933333333388,0.403738666666667
34.54400100708004,0.011155722348819386,2.7706425328265056,6.626118427664128,0.0013793419147345213,0.0,34.5400009155273,34.5400009155273,0.0,0.04000091552730112,66.666666667,1.7309444185626695,-0.07915408888428446,-0.9423258258608449,-0.022988505517241523,0.04761904785714271,65.0,67.66666667,2.666666669999998,5.666666660000004,1.8007100882405467,0.028781215811040713,0.2918637169602498,-0.004768126039314868,0.002851905733468967,-0.0003051947837228651,1.78758535020394,1.81187613218433,0.02429078198038992,0.10584656320032004,0.9016830222222219,0.0782219557712623,-0.7120461137553064,0.7890444742042946,0.009344919540229658,-0.0009876190476190308,0.8752279999999998,0.951274666666667,0.07604666666666726,0.3318399999999929
34.62066561381024,0.002683914094731718,4.280921172259094,18.773200543268665,0.0004597806382412469,0.0002381006876606457,34.6199989318848,34.6199989318848,0.0,0.01333363850899616,68.36666666666666,3.016366593839204,-0.33034201895788884,0.4442030662666272,0.2413793103448276,0.0,67.0833333325,69.58333333499999,2.5000000024999878,12.333333330000002,2.2293291820270036,0.018874811564794806,1.8331401764667092,2.8566716579804328,-0.001125881377942412,-0.001364133200384643,2.21730581351596,2.231319857130755,0.014014043614794858,0.0743911590144597,0.8838005333333331,0.07436355284544735,-0.19795402714007893,-0.15780279577262712,-0.0034328275862068993,0.0021727619047618918,0.8351306666666662,0.9222386666666664,0.08710800000000019,0.29865600000000003
35.159999847412,0.0,0.0,0.0,0.0,0.0,35.159999847412,35.159999847412,0.0,0.0,67.43333333300001,1.9439462964394394,0.29776026876407985,-0.32142712025197184,-0.0919540231034482,-0.023809523928571354,66.0,68.33333333,2.333333330000002,7.666666669999998,2.847845051811053,0.006012669108566805,0.17227756461440175,-1.1882756613982606,-0.0006522896529734582,-9.580834651679027e-05,2.841583570750235,2.85171618504951,0.010132614299275033,0.018916399936230288,0.9704476444444422,0.024030196724700026,0.15697327274337028,-1.3459053584295717,0.0024792643678160347,1.030921380009074e-16,0.951274666666665,0.9927546666666647,0.04147999999999963,0.071898666666665
35.1500015258788,0.0,0.0,0.0,0.0,0.0,35.1500015258788,35.1500015258788,0.0,0.0,62.277777778,2.062404454866548,0.20842923695998922,-1.232238555148892,0.21839080482758605,-0.011904762142856993,60.0,64.0,4.0,6.666666669999998,2.7883682689863694,0.0032912487819827317,0.6682190675607331,-1.2858511891925262,-0.0002683023810761974,0.0,2.78551532033426,2.792647691964535,0.007132371630274914,0.007780769051209724,0.9531182222222211,0.03900870060776132,-1.1081151565995644,0.15951946646452164,0.0007628505747124508,0.00355542857142836,0.9471266666666658,0.978927999999999,0.03180133333333324,0.1382666666666611
35.13999938964832,7.226896453227138e-15,0.0,0.0,0.0,0.0,35.1399993896483,35.1399993896483,0.0,0.0,64.43888888933333,3.9383377804058597,0.4100366227006341,-0.9711092632813085,-0.13218390793103454,-0.023809523928571354,61.0,67.04166666500001,6.041666665000008,12.5,2.707532566807926,0.009112737016420156,0.9581058379718728,-0.29489177874501005,-0.0008455600668748237,-8.672515411036117e-05,2.7027027027027,2.7112577848261776,0.008555082123477664,0.029377850569570096,0.9481406222222203,0.10703374543618085,-0.04836886798206944,-0.7747008003036151,0.004004965517241169,-0.00019752380952392512,0.884906666666666,1.0176426666666625,0.13273599999999652,0.3594933333333269
35.159999847412,0.0,0.0,0.0,0.0,0.0,35.159999847412,35.159999847412,0.0,0.0,63.72222222233333,5.093067433257316,0.9575874569754889,-0.41193645609206975,0.5057471262068967,-0.01190476178571436,59.66666667,67.9999999975,8.3333333275,15.666666660000004,2.804103241763241,0.005461907996384805,0.7330753518170541,0.3945026420509006,0.00027031072934793036,5.232984746480643e-07,2.80112044817927,2.80636599208972,0.005245543910449957,0.021012100869189698,0.8624152888888873,0.11178886954689386,0.06079168348597735,-0.209492842625556,-0.012396321839080482,-0.0075059047619044595,0.774293333333333,0.9498919999999987,0.1755986666666658,0.48116799999999793
35.1583334604898,0.0035820302477615586,-1.8747163249642698,1.8402444069565944,0.00034476970804148707,0.0,35.159999847412,35.159999847412,0.0,0.009998321533203125,70.43333333266666,4.671713198523291,0.05966168453622632,0.10610700829630337,0.27586206896551724,-0.03571428571428571,68.66666667,73.2499999975,4.5833333275,18.333333330000002,2.8132640703216363,0.009970618966863357,0.5158360524694554,1.5635653332360557,0.00035873857114966033,-0.0008527087715307159,2.806369686134725,2.8169014084507,0.010531722315974879,0.05025320542209988,0.8675772444444434,0.11188129784988196,1.3663557630802778,2.0714652810530123,-0.006102804597701038,0.0057281904761906045,0.801946666666666,0.8987333333333327,0.09678666666666669,0.459045333333331
35.12000083923329,0.029595644328306768,0.0,-2.082088164176387,-0.002069012872103497,0.0,35.0900001525878,35.1500015258788,0.060001373291001414,0.060001373291001414,70.23333333266666,1.514046618858425,-0.3515703387624988,-0.5329062593302689,0.05747126448275855,-0.011904762142856993,69.66666667,71.58333333499999,1.916666664999994,5.333333330000002,2.668330480213839,0.012744999811159076,-0.7948557294989099,0.9206967359066414,0.0004084694861958531,-0.0001702200093621447,2.6601654846335627,2.67618624344692,0.016020758813357183,0.05668170162904973,0.7824971555555537,0.18483415545792603,-0.9690135888239637,-0.25854713175064514,-0.012110252873563243,-0.0021727619047619295,0.6678279999999981,0.930534666666665,0.26270666666666687,0.608373333333334
