temp_mean,temp_std,temp_skew,temp_kurtosis,temp_diff,temp_diff2,temp_q25,temp_q75,temp_qdev,temp_max-min,hr_mean,hr_std,hr_skew,hr_kurtosis,hr_diff,hr_diff2,hr_q25,hr_q75,hr_qdev,hr_max-min,gsr_mean,gsr_std,gsr_skew,gsr_kurtosis,gsr_diff,gsr_diff2,gsr_q25,gsr_q75,gsr_qdev,gsr_max-min,rr_mean,rr_std,rr_skew,rr_kurtosis,rr_diff,rr_diff2,rr_q25,rr_q75,rr_qdev,rr_max-min,min_SCR_Onsets,max_SCR_Onsets,mean_SCR_Onsets,min_SCR_Peaks,max_SCR_Peaks,mean_SCR_Peaks,min_SCR_Height,max_SCR_Height,mean_SCR_Height,min_SCR_Amplitude,max_SCR_Amplitude,mean_SCR_Amplitude,min_SCR_RiseTime,max_SCR_RiseTime,mean_SCR_RiseTime,min_SCR_Recovery,max_SCR_Recovery,mean_SCR_Recovery,min_SCR_RecoveryTime,max_SCR_RecoveryTime,mean_SCR_RecoveryTime,HRV_MeanNN,HRV_SDNN,HRV_RMSSD,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_pNN50,HRV_pNN20,HRV_HTI,HRV_TINN,HRV_HF,HRV_HFn,HRV_LnHF,HRV_SD1,HRV_SD2,HRV_SD1SD2,HRV_S,HRV_CSI,HRV_CVI,HRV_CSI_Modified,HRV_PIP,HRV_IALS,HRV_PSS,HRV_PAS,HRV_GI,HRV_SI,HRV_AI,HRV_PI,HRV_C1d,HRV_C1a,HRV_SD1d,HRV_SD1a,HRV_C2d,HRV_C2a,HRV_SD2d,HRV_SD2a,HRV_Cd,HRV_Ca,HRV_SDNNd,HRV_SDNNa,HRV_ApEn
34.467142922537576,0.014392893810405323,-0.3040973606776601,-1.970264319664456,0.0011110658998813644,0.0,34.4500007629394,34.4799995422362,0.02999877929679684,0.02999877929679684,66.77777777761904,0.8821763006727602,0.8305739409059067,-0.42332526285399963,-0.016460905308642176,-0.008547008461538698,66.0833333325,67.22222222083334,1.1388888883333408,3.0,1.7743085135318,0.005643550793687736,-0.1557751937654527,-0.6506265122513444,-0.0004166254645503711,0.0002025569988039702,1.7701798041844867,1.7784815149593274,0.008301710774840654,0.021338680466853388,0.8774995238095241,0.02714275977878177,-0.7636748811695259,0.15677180003785507,0.0006827983539094767,-0.001347213675213685,0.8667015555555558,0.8932026666666673,0.02650111111111142,0.11430044444444443,15.0,188.0,100.0,3,228,101.25,-0.0004959976055061929,0.004482390633359104,0.0025242749642797593,0.001267804677780433,0.00654961524592837,0.004322103193607138,1.0,5.2,3.4,31.0,241.0,145.66666666666666,0.6,1.6,1.1666666666666667,877.0714285714286,27.007445573436158,21.561282171728305,21.961504782407154,0.03079275494976026,0.024583268214365687,884.0,17.049899999999997,0.019287217194570133,26.25,0.0,35.714285714285715,4.666666666666667,85.9375,0.06509071791836109,0.9988817185396422,-2.731973321832594,15.529128956700893,35.58181455554968,0.43643443007823846,1735.9014304302984,2.291294937067024,3.946495170989148,326.1137261711549,0.39285714285714285,0.4230769230769231,0.45454545454545453,0.14285714285714285,51.948051948051955,51.93113317975925,51.96318363966782,57.692307692307686,0.4710006373486297,0.5289993626513704,10.662659503721747,11.300102109817756,0.4861252274554585,0.5138747725445417,24.808595129878757,25.506844860689508,0.48370336071308445,0.5162966392869155,19.093961087351044,19.726776756981746,0.2514028588165207
34.49999999999989,7.235813046937034e-15,0.0,0.0,0.0,0.0,34.4999999999999,34.4999999999999,0.0,0.0,73.35912698464286,3.164499371490938,-0.83267730068472,-0.3808165150590508,0.24691358024691323,-0.057692307692307696,71.6666666675,75.805555555,4.138888887500002,10.666666663333345,1.6938581540493904,0.03571853120932845,0.3495665959851164,-1.5303851420670467,0.0033565462531512276,4.972070809396477e-05,1.6588341753195825,1.7288885483933099,0.0700543730737273,0.09641708774553637,0.7063451428571429,0.11078471301273483,-0.17461780211840952,-1.3263510115712935,-0.007510781893004125,0.004679794871794882,0.6369484444444444,0.8047120000000001,0.16776355555555567,0.3429013333333335,4.0,196.0,82.5,14,268,117.75,0.0019272859025584368,0.08304608590790041,0.029142838501053706,0.006067854678460496,0.1479229139801099,0.05125066888614499,0.9,7.2,3.5250000000000004,22.0,169.0,76.66666666666667,0.5,1.4,0.9,705.8214285714286,110.88200387379723,54.382390940859196,54.88615516220851,0.1570963977364936,0.07704837050771934,688.0,160.1208,0.23273372093023256,168.0,21.428571428571427,67.85714285714286,14.0,156.25,0.01950442904170084,0.9791317397440974,-3.9371137088589947,38.81037250845468,151.69192989556691,0.25584994887449763,18495.248062682193,3.908540941278558,4.974030270513532,2371.5764738335206,0.2857142857142857,0.3333333333333333,0.4444444444444444,0.0,40.74749316317229,41.80269461505724,39.652460680585975,70.37037037037037,0.5782645176641494,0.42173548233585045,29.799006178575304,25.44828844176725,0.323068224827212,0.6769317751727878,86.22031384035641,124.8058455230044,0.33903326365583397,0.660966736344166,64.50551638410596,90.0669597058972,0.2825190422603461
34.542858123779254,0.008486060640282997,3.201772216824262,9.824659517414354,0.0013169025688000075,0.0003418881669000703,34.5400009155273,34.5400009155273,0.0,0.035556369357600204,66.51587301630953,1.5844507021051584,0.010974718115772227,-0.7421756919958686,-0.07407407395061753,0.0512820512820511,65.0555555575,67.36111111166666,2.3055555541666592,5.444444440000005,1.8001515239867454,0.02566167531127454,0.12518347160674553,0.34162844646557033,0.003531336436053461,0.00026773821121192854,1.7922130187014609,1.8106011596917282,0.01838814099026731,0.10051394891438359,0.9039347936507934,0.05394724473249216,-0.7493096987401549,0.1504364432513685,0.007647341563785857,-0.0034034871794871727,0.8821413333333336,0.9475875555555557,0.06544622222222218,0.20647822222221812,5.0,217.0,88.0,14,268,119.0,-0.004676039157887224,0.0972066192420116,0.03884131442967095,0.015348474103166518,0.13798535356808914,0.06472186823573604,0.9,5.1,3.1,20.0,108.0,64.0,0.6,3.3,1.95,903.5,53.901487645243805,36.53004851412662,36.404932197699374,0.05965853640868158,0.040431708372027246,907.0,46.701899999999995,0.05149051819184123,65.0,10.714285714285714,35.714285714285715,7.0,101.5625,0.02804626341362232,0.9952925185325603,-3.573899867522458,25.74217442562971,67.12752035196881,0.38348168218721795,5428.69829893579,2.6076864853007353,4.441665816279796,700.1901104543165,0.32142857142857145,0.34615384615384615,0.3333333333333333,0.0,65.60606060606061,65.61904850549818,65.61310450642426,38.46153846153847,0.5928670552317513,0.4071329447682486,20.267917049821907,16.79571831885001,0.5965584475913139,0.40344155240868623,51.847414594429125,42.637420049498374,0.5960664847942945,0.4039335152057056,39.363325962531945,32.404056399805256,0.19256633902518283
34.620316399468344,0.0013132230350033237,4.615167884886839,22.128099173650863,0.00024691923164834017,0.000170944083448942,34.6199989318848,34.6199989318848,0.0,0.006666819254505185,68.595238095,2.563365108687221,0.06118527263718718,0.1618960258424087,0.21399176962962965,-0.07692307679487179,67.41666666500001,69.58333333416667,2.166666669166659,10.666666663333338,2.228917849689353,0.017512982247186053,1.7468284061804416,2.018570356697106,-0.001872068430874577,-0.0004152699357352373,2.218401416106729,2.2298020564897243,0.011400640382995153,0.06135496245704619,0.8804953015873009,0.06181811804661067,-0.24436239821615946,-0.22802428759035243,0.0010241975308641843,0.00120540170940178,0.8388177777777779,0.9194733333333329,0.08065555555555504,0.2525671111111091,113.0,113.0,113.0,6,198,102.0,0.01850375452897283,0.021133747188363597,0.019818750858668216,0.01925251146564637,0.01925251146564637,0.01925251146564637,8.5,8.5,8.5,221.0,221.0,221.0,2.3,2.3,2.3,880.0,61.89058445712437,39.1436102349058,39.87526848858872,0.07033020961036861,0.04448137526693841,893.0,54.856199999999994,0.06142911534154535,81.25,25.0,57.14285714285714,9.333333333333334,39.0625,0.012026759089534917,0.9987884894913949,-4.42062118765706,28.19607274991534,83.52297225666058,0.3375846427408099,7398.512909140952,2.962220058001211,4.576114545874412,989.6536948902345,0.21428571428571427,0.25925925925925924,0.2857142857142857,0.0,51.58730158730157,51.48883075980668,51.68459206456822,55.55555555555556,0.5511965192168238,0.4488034807831762,20.94085076517262,18.895970266374054,0.5012939786137318,0.4987060213862683,59.13603262430256,58.983188622219444,0.5064024483877965,0.4935975516122035,44.35983309995545,43.79540062810255,0.14476483103806848
35.159999847412,0.0,0.0,0.0,0.0,0.0,35.159999847412,35.159999847412,0.0,0.0,67.48015872988096,1.8553186245228086,0.2522590997892923,-0.5353517173517424,-0.0946502056790124,-0.017094017051281715,66.0,68.38888888666666,2.3888888866666633,6.666666666666671,2.847824572455283,0.005595079637642898,0.22346283102858006,-1.1561227894037285,-0.0006343695358487675,-3.439273977525235e-05,2.8424828772050947,2.8510378510378427,0.008554973832747947,0.017127977467916722,0.9704344761904737,0.019813429577858938,0.01618441881732876,-1.252647260989102,0.0017069958847735747,0.0004963418803418534,0.9568053333333314,0.9886066666666631,0.03180133333333168,0.0645244444444415,14.0,225.0,101.0,4,231,98.8,0.0004627692964122227,0.004597877206336563,0.00281870114702048,0.000307941423214355,0.0035154838300990206,0.0022653916616692193,0.6,4.1,2.15,30.0,234.0,145.0,0.3,2.0,0.9666666666666667,969.7857142857143,19.818355021726596,10.917196764059224,10.988857345283256,0.020435808374764112,0.0112573289163165,970.0,25.2042,0.025983711340206186,32.25,0.0,0.0,5.6,0.0,0.009643063364343904,0.9923576786935626,-4.641516444455681,7.770295546341392,26.6838352851884,0.2911986025732406,651.3818623782511,3.4340824137316583,3.520805771499968,366.53795793511114,0.21428571428571427,0.2,0.2,0.0,58.84615384615385,58.90689801277069,58.785021969378285,44.0,0.639216904909882,0.36078309509011813,6.289490623865522,4.725137360640755,0.5574549297368264,0.4425450702631737,19.922926436246982,17.75117088371797,0.5639928959046331,0.436007104095367,14.77295992839284,12.989052906580211,0.08037814750700001
35.1500015258788,0.0,0.0,0.0,0.0,0.0,35.1500015258788,35.1500015258788,0.0,0.0,62.257936508095234,1.9020489452505362,0.11949371668069753,-1.2455052522087295,0.22633744864197516,0.004273504230769622,60.083333332500004,63.88888889,3.805555557499993,6.11111111333333,2.7882941664239773,0.003124709575036898,0.7813833293784928,-1.0731359297373975,-0.0002881766315262861,0.0,2.78551532033426,2.7911347646490223,0.005619444314762134,0.007780769051209724,0.951669714285713,0.03205469472759054,-0.9626898576956091,-0.25328861121686375,-0.001843555555555623,0.001489025641025633,0.9346826666666652,0.9752408888888877,0.040558222222222495,0.10876977777777563,33.0,204.0,111.66666666666667,4,215,109.25,0.001287728695265458,0.0026058840113740616,0.0018797252056457676,0.0005538472964590651,0.005297329599379995,0.0023466159086111276,1.1,7.3,3.266666666666666,66.0,221.0,143.5,0.6,1.9,1.25,951.2142857142857,32.06978171847915,19.27289403396502,19.55276300962453,0.03371457115406684,0.02026135890031616,965.0,19.273799999999998,0.01997284974093264,40.75,0.0,28.57142857142857,4.666666666666667,93.75,0.024479047081548157,0.9993938550393294,-3.7099377485030103,13.825891315038993,43.549968026391404,0.3174719050691487,1891.606735577955,3.149885026148029,3.9838009617310255,548.7095687022229,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.0,44.15274463007161,44.25888572749429,44.04940681817561,51.85185185185185,0.4745238807458372,0.5254761192541628,9.56656839045385,10.067082687956518,0.4284810921151411,0.5715189078848588,28.507141512806772,32.92328352197762,0.43273101241255835,0.5672689875874418,21.262365202399543,24.344288362105363,0.198496622996847
35.13999938964831,7.235813046937034e-15,0.0,0.0,0.0,0.0,35.1399993896483,35.1399993896483,0.0,0.0,64.71825396880953,3.67768417626866,0.41541817965352734,-1.0178777357303432,-0.13580246925925918,-0.07905982910256444,61.458333335,67.16666666666667,5.7083333316666724,11.66666666999999,2.7071463403839817,0.008516415639018296,1.1090628129014508,0.0899497536582552,-0.0008180944608866783,-9.373379522169801e-05,2.7027027027027,2.7092199127370518,0.006517210034351795,0.028568415797870284,0.9460732063492044,0.09646708176808257,-0.08734833073992217,-1.0447871801415691,0.0036871111111109293,0.0021980854700853845,0.8747671111111106,1.0204079999999958,0.14564088888888516,0.3318399999999959,14.0,223.0,105.66666666666667,5,236,109.75,0.003969960564542621,0.006353929232066268,0.005240085782566963,0.0032960454829336645,0.01025376886811846,0.005639763031248461,1.1,9.3,3.9000000000000004,31.0,243.0,163.33333333333334,0.6,4.3,1.8666666666666665,945.6071428571429,96.49614818093318,50.902957783522865,51.7351352228272,0.1020467631931914,0.05383097850733241,945.5,111.93629999999983,0.11838847170809078,145.7499999999999,32.142857142857146,82.14285714285714,9.333333333333334,54.6875,0.013576118542828574,0.997862275536054,-4.2994430192948325,36.58226494166412,133.25891085378615,0.2745202156259763,15314.99018499241,3.6427189805302476,4.89208683277562,1941.6990555675,0.21428571428571427,0.23076923076923078,0.0,0.0,54.17362270450751,54.051741501473494,54.263247969102515,46.15384615384615,0.6266580903373357,0.37334190966266445,29.036118091889513,22.41179291218044,0.5214151762984867,0.4785848237015132,96.22503842251986,92.18828180697312,0.5288270912466134,0.47117290875338647,71.07163348784654,67.08564587175245,0.011629129321992782
35.159999847412,0.0,0.0,0.0,0.0,0.0,35.159999847412,35.159999847412,0.0,0.0,63.48412698428571,4.740761408053909,0.9461361206392339,-0.3691967174499071,0.5308641974074072,0.0427350428205124,59.666666666666664,67.11111111166667,7.444444445000009,15.333333329999995,2.804409096710658,0.004921529217841637,0.7489256476858859,-0.015997062796291317,0.00012897692282753536,-0.00020194590741948396,2.80112044817927,2.806803120748921,0.005682672569650826,0.018389287639722696,0.8652201269841254,0.09559935057282345,0.3710559593961796,-0.629074544771492,-0.01147101234567883,-0.0035452991452991165,0.7802848888888878,0.9226995555555546,0.1424146666666668,0.3502755555555498,1.0,220.0,110.66666666666667,33,267,149.0,0.002168746391666845,0.00821941991521678,0.004907820402724721,0.00601905041664998,0.011607165342502045,0.008722345086526927,3.2,4.7,3.8333333333333335,55.0,175.0,115.0,2.2,2.8,2.5,864.7142857142857,95.6083279895239,40.54672658843174,39.639076808831085,0.11056637963434121,0.04689031655691759,856.5,113.4189,0.13242136602451837,142.75,21.428571428571427,64.28571428571429,14.0,46.875,0.01877039023708082,0.9967473002264365,-3.975474638132027,28.029060011498874,127.64728937321966,0.2195821011878013,11240.09554664385,4.55410525079516,4.757740112938945,2325.2767631373954,0.21428571428571427,0.23076923076923078,0.3333333333333333,0.0,32.65993265993267,32.3557699443422,32.936643982929525,73.07692307692307,0.40165356281961756,0.5983464371803825,18.51662454702219,22.60020421963551,0.28045006683752194,0.7195499331624781,67.5988598156044,108.27845878087084,0.2864838157954169,0.713516184204583,49.56042389339058,78.21442918902488,0.3003595380518074
35.1585715157644,0.0032120495110696196,-2.118612840830242,3.0426491119462984,0.0003703082049334491,0.0,35.159999847412,35.159999847412,0.0,0.009998321533203125,70.80952380880952,4.298834620313002,0.21014654400662575,-0.18368262692764015,0.32510288061728426,-0.11538461538461539,68.58333333333334,73.527777775,4.944444441666661,17.111111110000003,2.814218786309033,0.007789887171610712,0.7538398412610592,0.7413825759093573,-0.0003997932561986509,-0.000711522427340354,2.810096372308136,2.8171336219635466,0.007037249655410527,0.03186666758757006,0.8528419682539675,0.08318855808114624,1.2087768670178034,3.2837727882825556,-0.007579061728394913,0.0068778803418803,0.8079382222222217,0.8881328888888882,0.08019466666666653,0.39083377777777384,112.0,191.0,151.5,17,224,133.0,0.004097868740600495,0.017984759615351568,0.010402497346626448,0.008886941586630247,0.011976830532800842,0.010431886059715545,3.3,4.6,3.9499999999999997,237.0,237.0,237.0,1.3,1.3,1.3,852.3214285714286,83.18255406987274,42.40850718289293,42.51810407096222,0.09759528656846582,0.04975647186763051,857.0,65.2344,0.07611948658109684,79.75,21.428571428571427,50.0,9.333333333333334,0.0,0.01746128788555364,0.9977959261345862,-4.047768969231767,30.06483971177273,101.44674265564959,0.2963608187384064,9581.79494136892,3.374265209068295,4.688416982308915,1369.2328572650517,0.2857142857142857,0.27999999999999997,0.2857142857142857,0.0,37.898465171192456,39.60362823599302,36.01536408621034,40.0,0.19104594410922793,0.8089540558907719,13.35679026390121,27.484960922713295,0.3797917994948776,0.6202082005051224,62.518838144428095,79.89265593602704,0.36409008500247764,0.6359099149975221,45.205137811332044,59.742194257641195,0.29879753782916696
35.1200008392333,0.029116583457905618,0.0,-2.0735956147538417,-0.002222273084851904,0.0,35.0900001525878,35.1500015258788,0.060001373291001414,0.060001373291001414,70.30555555488095,1.4498553289061844,-0.3127397733722407,-0.6964817311682912,0.037037037037037035,-0.004273504230769622,69.50000000083332,71.66666666666667,2.166666665833347,4.8888888866666775,2.6684761119663527,0.012154185660882206,-0.663419547211596,-0.042788465933732756,0.0006453847563107526,-0.0002149347464395896,2.6596742332527423,2.6764088394066827,0.0167346061539404,0.046436407638883015,0.7994446984126967,0.15721866268643123,-1.0425150860478536,-0.1172847162464703,-0.012256230452674911,-0.005566119658119661,0.7194475555555537,0.9226995555555538,0.2032520000000001,0.5272568888888893,4.0,255.0,120.25,16,267,140.5,-0.0013952878820166288,0.012661671793321568,0.00612648230659485,0.002831177803778427,0.02307444919521816,0.008719813801175962,1.2,3.5,2.025,35.0,272.0,162.75,0.5,5.8,2.2249999999999996,798.8928571428571,157.19375618683773,74.2341141504612,74.60954393094791,0.1967645032514398,0.09292123904568436,875.5,94.1451,0.10753295259851513,203.25,39.285714285714285,64.28571428571429,9.333333333333334,523.4375,0.01932937415723049,0.9930007368044282,-3.9461293630459693,52.756914454808886,206.68745070565433,0.2552497225868857,34256.52996986937,3.9177319758285143,5.24171347877044,3238.9841385280874,0.25,0.2962962962962963,0.25,0.0,39.01791639017917,36.38167552997381,41.22355155856876,55.55555555555556,0.346638528385835,0.653361471614165,31.493589091212733,43.23749263348615,0.30348410364003303,0.6965158963599671,113.8628585359281,172.4962368436758,0.3061931016494261,0.6938068983505741,83.53620983686933,125.7466351328342,0.3123468352499277
